episode,elapsed_time,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
801,17.706,1423500,0.002722453558817506,0.027757447212934494,5.457334518432617,4.044580936431885,0.05,0.05,149.0,144.5
801,17.723,1423500,0.0026066883001476526,0.09066054224967957,4.7062554359436035,4.295127868652344,0.05,0.05,149.0,144.5
801,17.74,1423500,0.0034934813156723976,0.09169814735651016,5.140662670135498,4.1895222663879395,0.05,0.05,149.0,144.5
801,17.756,1423500,0.0014326790114864707,0.0018734410405158997,4.7298078536987305,4.3951334953308105,0.05,0.05,149.0,144.5
801,17.772,1423500,0.019680986180901527,0.0014507503947243094,4.856782913208008,3.999152898788452,0.05,0.05,149.0,144.5
801,17.788,1423500,0.09635083377361298,0.001968217780813575,4.977399826049805,4.399415969848633,0.05,0.05,149.0,144.5
801,17.804,1423500,0.0837235227227211,0.049943339079618454,4.983277320861816,3.748722791671753,0.05,0.05,149.0,144.5
801,17.82,1423500,0.09299711883068085,0.001688765361905098,4.706198215484619,4.4265666007995605,0.05,0.05,149.0,144.5
801,17.837,1423500,0.002550194039940834,0.03061596304178238,4.787680149078369,3.9594039916992188,0.05,0.05,149.0,144.5
801,17.86,1423500,0.0016601443057879806,0.0025100833736360073,4.775601863861084,4.277839183807373,0.05,0.05,149.0,144.5
801,17.881,1423500,0.004098002798855305,0.0024145457427948713,4.817277908325195,4.199854850769043,0.05,0.05,149.0,144.5
801,17.902,1423500,0.004903773777186871,0.00237651402130723,4.769984245300293,4.091364860534668,0.05,0.05,149.0,144.5
801,17.919,1423500,0.0023603462614119053,0.0026396855246275663,4.652424335479736,4.142672061920166,0.05,0.05,149.0,144.5
801,17.936,1423500,0.08639878034591675,0.20470832288265228,4.621941089630127,4.1597700119018555,0.05,0.05,149.0,144.5
801,17.956,1423500,0.0016398548614233732,0.0053112804889678955,4.87617301940918,3.9209911823272705,0.05,0.05,149.0,144.5
801,17.973,1423500,0.004156582988798618,0.09067953377962112,4.487639427185059,4.398927688598633,0.05,0.05,149.0,144.5
801,17.989,1423500,0.004067273810505867,0.004513831809163094,4.832795143127441,4.716660022735596,0.05,0.05,149.0,144.5
801,18.005,1423500,0.0009563883650116622,0.009219029918313026,4.750615119934082,4.733856201171875,0.05,0.05,149.0,144.5
801,18.021,1423500,0.0023960168473422527,0.0041624438017606735,4.819436073303223,4.215695858001709,0.05,0.05,149.0,144.5
801,18.036,1423500,0.0030162211041897535,0.09081624448299408,4.8174214363098145,4.189002990722656,0.05,0.05,149.0,144.5
801,18.053,1423500,0.0016282154247164726,0.0047808545641601086,4.947836399078369,3.9169952869415283,0.05,0.05,149.0,144.5
801,18.07,1423500,0.004810607526451349,0.09270913898944855,4.996941566467285,4.219376564025879,0.05,0.05,149.0,144.5
801,18.087,1423500,0.042904697358608246,0.09585033357143402,5.07380485534668,3.982968807220459,0.05,0.05,149.0,144.5
801,18.103,1423500,0.018614621832966805,0.02970854379236698,4.884234428405762,4.224761486053467,0.05,0.05,149.0,144.5
802,10.191,1424000,0.021082740277051926,0.10325028747320175,4.681500434875488,3.686288833618164,0.05,0.05,102.0,108.5
803,6.219,1424500,0.006110429298132658,0.09337553381919861,4.958481788635254,4.183496475219727,0.05,0.05,52.0,70.0
804,2.763,1425000,0.0013738435227423906,0.0007970043225213885,4.788588523864746,4.019948959350586,0.05,0.05,30.0,30.0
804,13.088,1425500,0.0942457839846611,0.0019251714693382382,5.014898300170898,3.894017457962036,0.05,0.05,135.0,138.5
805,9.191,1426000,0.003949129022657871,0.0007318665739148855,4.871203899383545,3.4646518230438232,0.05,0.05,105.0,110.0
806,6.004,1426500,0.0035737131256610155,0.001846499741077423,5.1746745109558105,3.891650676727295,0.05,0.05,45.0,32.5
806,16.973,1427000,0.002228899858891964,0.0022991017904132605,4.558653354644775,4.024814128875732,0.05,0.05,129.0,129.5
807,7.982,1427500,0.003939938731491566,0.00981167796999216,4.697855472564697,3.9582104682922363,0.05,0.05,82.0,88.5
808,3.966,1428000,0.0014714552089571953,0.0006781402043998241,4.421848773956299,3.9638590812683105,0.05,0.05,30.0,33.5
808,14.131,1428500,0.020073750987648964,0.001141027663834393,4.710323810577393,4.189123630523682,0.05,0.05,125.0,142.0
809,8.478,1429000,0.0028966828249394894,0.050188541412353516,4.466061115264893,4.422828197479248,0.05,0.05,90.0,95.0
810,5.104,1429500,0.006265830248594284,0.10057421773672104,4.5212321281433105,3.9719457626342773,0.05,0.05,47.0,47.0
811,0.928,1430000,0.004874575883150101,0.002188235754147172,4.486323833465576,4.051407337188721,0.05,0.05,3.5,5.0
811,11.057,1430500,0.001751263509504497,0.002412398811429739,4.48403787612915,3.6396281719207764,0.05,0.05,105.5,108.5
812,5.744,1431000,0.0011602203594520688,0.0009624032536521554,4.581509590148926,4.073746681213379,0.05,0.05,60.0,50.5
813,2.288,1431500,0.0017111724009737372,0.0008812915184535086,4.623251914978027,4.175060749053955,0.05,0.05,15.0,20.0
813,12.34,1432000,0.005882578901946545,0.002272611251100898,5.016155242919922,4.11483097076416,0.05,0.05,112.0,115.5
814,7.559,1432500,0.003777738893404603,0.004786609672009945,4.5619587898254395,4.079087257385254,0.05,0.05,63.5,57.5
815,2.286,1433000,0.013536903075873852,0.0005156976403668523,4.536885738372803,3.643421173095703,0.05,0.05,20.0,10.0
815,12.299,1433500,0.007309785112738609,0.0027398155070841312,4.125980854034424,4.3109283447265625,0.05,0.05,122.0,118.5
816,7.508,1434000,0.003646463854238391,0.0008416911587119102,4.496744155883789,3.835325002670288,0.05,0.05,83.5,78.5
817,2.365,1434500,0.0024023512378335,0.006298200227320194,4.76906681060791,3.504359006881714,0.05,0.05,23.5,18.5
817,12.799,1435000,0.0014960711123421788,0.022704310715198517,4.394968032836914,3.730027437210083,0.05,0.05,114.0,109.0
818,6.245,1435500,0.028747674077749252,0.0011051353067159653,4.147171974182129,3.8316545486450195,0.05,0.05,70.0,70.0
819,2.882,1436000,0.0012914089020341635,0.0014197228010743856,4.2427263259887695,4.070797920227051,0.05,0.05,28.5,30.0
819,13.284,1436500,0.055559176951646805,0.03302513808012009,4.621468544006348,3.6858248710632324,0.05,0.05,137.0,145.0
820,9.133,1437000,0.010064661502838135,0.0006403113948181272,4.599505424499512,3.915008306503296,0.05,0.05,100.0,100.0
821,5.29,1437500,0.0316343680024147,0.003344388911500573,4.1170759201049805,3.654418468475342,0.05,0.05,60.0,47.0
822,0.642,1438000,0.0015800538240000606,0.0005760290659964085,3.785922050476074,3.6370062828063965,0.05,0.05,-1.5,-3.0
822,11.381,1438500,0.009188213385641575,0.0024996534921228886,4.40253210067749,4.114704132080078,0.05,0.05,95.5,102.0
823,5.465,1439000,0.002003513043746352,0.0006773635395802557,4.497739315032959,3.634032964706421,0.05,0.05,48.5,52.0
824,1.223,1439500,0.0022232721094042063,0.11979954689741135,4.402047157287598,4.176023006439209,0.05,0.05,10.0,15.0
824,11.199,1440000,0.03522798791527748,0.002060225699096918,3.9974942207336426,3.8642706871032715,0.05,0.05,113.5,112.0
825,6.847,1440500,0.005103894509375095,0.0007067627157084644,4.252742767333984,3.700850009918213,0.05,0.05,68.5,75.0
826,3.547,1441000,0.003761118743568659,0.004815363325178623,3.8841004371643066,3.55924129486084,0.05,0.05,33.5,35.0
826,13.55,1441500,0.0037992687430232763,0.0030947441700845957,4.169456958770752,3.2572882175445557,0.05,0.05,111.0,112.5
827,7.113,1442000,0.0046132151037454605,0.0006039435393176973,3.887404203414917,3.4602394104003906,0.05,0.05,78.5,80.0
828,3.763,1442500,0.0013162579853087664,0.00202603149227798,3.6703269481658936,3.6663169860839844,0.05,0.05,28.5,27.0
828,14.215,1443000,0.09317458420991898,0.028721429407596588,3.951594352722168,3.5837018489837646,0.05,0.05,142.0,140.5
829,9.382,1443500,0.008879314176738262,0.001705781789496541,3.8849544525146484,3.395658254623413,0.05,0.05,97.0,105.0
830,5.837,1444000,0.0015786354197189212,0.007766887545585632,4.366423606872559,3.432154655456543,0.05,0.05,55.0,53.5
831,1.944,1444500,0.004631626885384321,0.0006332075572572649,3.930283546447754,3.0677568912506104,0.05,0.05,13.5,20.0
831,13.093,1445000,0.0008014952181838453,0.0020317165181040764,3.5915274620056152,3.290764808654785,0.05,0.05,109.0,115.5
832,6.837,1445500,0.00831694807857275,0.002274262486025691,3.560887575149536,3.259983539581299,0.05,0.05,80.0,73.5
833,3.082,1446000,0.0016024982323870063,0.004150786437094212,3.3797168731689453,3.75996470451355,0.05,0.05,28.5,23.5
833,13.12,1446500,0.0007383431657217443,0.001681900699622929,3.5451817512512207,3.6749672889709473,0.05,0.05,119.0,148.5
834,9.549,1447000,0.0013887826353311539,0.09190453588962555,3.2929952144622803,3.5489025115966797,0.05,0.05,97.0,97.0
835,6.307,1447500,0.0274206455796957,0.001545093022286892,3.617868423461914,3.4640889167785645,0.05,0.05,53.5,53.5
836,1.272,1448000,0.0027417533565312624,0.0017344974912703037,3.6868414878845215,3.7932121753692627,0.05,0.05,3.5,2.0
836,11.456,1448500,0.10036976635456085,0.0009857520926743746,3.541278839111328,3.465756416320801,0.05,0.05,94.0,100.5
837,5.739,1449000,0.0939803346991539,0.0010512714507058263,3.7832205295562744,3.3553009033203125,0.05,0.05,45.5,53.5
838,0.256,1449500,0.03052566945552826,0.0009870389476418495,3.6809444427490234,3.4730281829833984,0.05,0.05,0.0,0.0
838,10.759,1450000,0.001703909714706242,0.0010890045668929815,3.598353385925293,3.2900218963623047,0.05,0.05,103.5,113.5
839,6.83,1450500,0.003291917499154806,0.0010250324849039316,3.3780579566955566,3.6205496788024902,0.05,0.05,63.5,67.0
840,2.504,1451000,0.0017971305642277002,0.0007169678574427962,3.6719260215759277,3.3995187282562256,0.05,0.05,25.0,25.0
840,12.569,1451500,0.00238722562789917,0.000658616132568568,3.6850502490997314,3.3441622257232666,0.05,0.05,135.0,122.0
841,8.472,1452000,0.004628091584891081,0.0013353853719308972,3.6149730682373047,3.720963716506958,0.05,0.05,85.0,90.0
842,3.695,1452500,0.002591170137748122,0.003468104638159275,3.689438819885254,3.173840045928955,0.05,0.05,40.0,45.0
843,0.119,1453000,0.0006805030279792845,0.008078201673924923,3.239464044570923,2.8504180908203125,0.05,0.05,0.0,0.0
843,10.413,1453500,0.0012396291131153703,0.0005851491587236524,3.5553767681121826,3.52846622467041,0.05,0.05,110.0,110.0
844,5.758,1454000,0.07082295417785645,0.001141191110946238,3.354228973388672,2.837399959564209,0.05,0.05,53.5,35.5
845,0.654,1454500,0.0009983839699998498,0.001919811824336648,3.1987392902374268,3.6793673038482666,0.05,0.05,3.5,5.0
845,10.536,1455000,0.0018044222379103303,0.0011135968379676342,3.4741249084472656,3.4520702362060547,0.05,0.05,108.5,120.0
846,6.593,1455500,0.08336339145898819,0.020294729620218277,3.6833784580230713,3.785914421081543,0.05,0.05,58.5,57.0
847,0.263,1456000,0.006763335783034563,0.0007710691425018013,3.685723066329956,3.193685531616211,0.05,0.05,-1.5,-1.5
847,10.396,1456500,0.001452560885809362,0.0021790273021906614,3.9588451385498047,3.0445547103881836,0.05,0.05,85.5,89.0
848,4.057,1457000,0.0031485222280025482,0.0012775881914421916,3.59273099899292,3.1055665016174316,0.05,0.05,28.5,35.0
848,14.031,1457500,0.0019648864399641752,0.0016322891460731626,3.4739856719970703,3.066434144973755,0.05,0.05,143.5,138.5
849,8.378,1458000,0.000917714205570519,0.0012228382984176278,3.298696994781494,3.2125277519226074,0.05,0.05,90.0,90.0
850,4.334,1458500,0.0029797344468533993,0.0035709759686142206,3.634129285812378,3.4423749446868896,0.05,0.05,37.0,37.0
850,14.685,1459000,0.0017007063142955303,0.0023794418666511774,3.9361062049865723,2.896028757095337,0.05,0.05,140.5,135.5
851,8.707,1459500,0.0027198484167456627,0.0011013076873496175,3.7468628883361816,3.4255754947662354,0.05,0.05,87.0,100.0
852,4.981,1460000,0.0012311286991462111,0.007396879605948925,3.904613494873047,3.330568313598633,0.05,0.05,48.5,48.5
853,0.955,1460500,0.001285214675590396,0.0013911999994888902,3.9659676551818848,3.512558937072754,0.05,0.05,8.5,3.5
853,10.866,1461000,0.0033803321421146393,0.00045571307418867946,4.166990280151367,3.2471861839294434,0.05,0.05,104.0,104.0
854,5.369,1461500,0.0021545630879700184,0.0009247667621821165,4.251338481903076,3.4152166843414307,0.05,0.05,50.0,48.5
855,0.232,1462000,0.0008995649986900389,0.0012229522690176964,3.739314079284668,3.5448555946350098,0.05,0.05,-1.5,5.0
855,10.649,1462500,0.0011607924243435264,0.003590954467654228,3.7788548469543457,3.220691680908203,0.05,0.05,112.0,120.0
856,7.053,1463000,0.0009606177918612957,0.0005998792476020753,3.722249984741211,3.35703182220459,0.05,0.05,63.5,68.5
857,2.835,1463500,0.0013861029874533415,0.002191027859225869,3.796802043914795,3.350379467010498,0.05,0.05,25.0,30.0
857,12.994,1464000,0.014350734651088715,0.09148524701595306,3.608351230621338,3.3417603969573975,0.05,0.05,123.5,128.5
858,7.2,1464500,0.0017749066464602947,0.0013452123384922743,3.5973167419433594,3.365400791168213,0.05,0.05,68.5,67.0
859,2.561,1465000,0.08129412680864334,0.0018689684802666306,3.9851913452148438,4.017230987548828,0.05,0.05,18.5,18.5
859,12.755,1465500,0.004345313645899296,0.003382256254553795,3.515312671661377,3.731443405151367,0.05,0.05,125.5,133.5
860,8.722,1466000,0.0017153563676401973,0.021570127457380295,3.5375051498413086,3.890946626663208,0.05,0.05,85.0,78.5
861,1.466,1466500,0.03196650743484497,0.0016069591511040926,3.7591488361358643,3.741008758544922,0.05,0.05,10.0,15.0
861,11.491,1467000,0.07414937019348145,0.001097689033485949,3.974269151687622,3.677339553833008,0.05,0.05,117.0,117.0
862,7.044,1467500,0.0678834542632103,0.020047472789883614,4.200442790985107,3.7094545364379883,0.05,0.05,49.0,62.0
863,1.476,1468000,0.06490272283554077,0.0007505571120418608,3.5217325687408447,3.407460927963257,0.05,0.05,15.0,15.0
863,11.829,1468500,0.0032913321629166603,0.0011774897575378418,3.8176825046539307,3.9320998191833496,0.05,0.05,117.0,118.5
864,6.833,1469000,0.000723173376172781,0.002399334916844964,3.79809832572937,3.8185009956359863,0.05,0.05,70.0,55.5
865,3.114,1469500,0.0020771468989551067,0.0025407131761312485,3.7664313316345215,4.149343967437744,0.05,0.05,28.5,28.5
865,13.151,1470000,0.0023014429025352,0.001255216309800744,4.003100395202637,3.6351914405822754,0.05,0.05,138.5,132.0
866,9.047,1470500,0.030849456787109375,0.008585949428379536,4.413255214691162,4.188683986663818,0.05,0.05,95.0,79.0
867,3.44,1471000,0.0055652642622590065,0.002464143792167306,4.027888774871826,4.6799492835998535,0.05,0.05,17.0,22.0
867,13.776,1471500,0.003620315343141556,0.0035199408885091543,4.591322898864746,4.0674638748168945,0.05,0.05,120.5,125.5
868,8.084,1472000,0.0010683605214580894,0.001675773411989212,4.487581253051758,4.568059921264648,0.05,0.05,65.5,68.5
869,2.492,1472500,0.02922600880265236,0.006906522437930107,4.676964282989502,4.479992389678955,0.05,0.05,23.5,20.0
869,13.19,1473000,0.009403929114341736,0.011057608760893345,3.989413022994995,4.466772556304932,0.05,0.05,137.0,140.0
870,8.755,1473500,0.003981614485383034,0.003800486447289586,4.37050199508667,4.681676387786865,0.05,0.05,59.0,52.5
871,1.804,1474000,0.04951031878590584,0.0019903481006622314,4.436166763305664,4.3681559562683105,0.05,0.05,8.5,20.0
871,11.856,1474500,0.006393212825059891,0.002487883437424898,4.263010025024414,4.229024887084961,0.05,0.05,96.0,128.5
872,7.543,1475000,0.0012919161235913634,0.013319258578121662,4.873656749725342,4.771947860717773,0.05,0.05,75.0,78.5
873,3.634,1475500,0.0033040731213986874,0.0031622289679944515,4.533705711364746,4.37431526184082,0.05,0.05,27.0,35.0
873,13.773,1476000,0.0012614636216312647,0.0016948651755228639,4.5333404541015625,3.8263986110687256,0.05,0.05,111.0,125.5
874,6.55,1476500,0.006586168892681599,0.016913577914237976,4.4430694580078125,4.010690212249756,0.05,0.05,57.0,65.0
875,1.644,1477000,0.0019325236789882183,0.054834526032209396,4.170138835906982,4.242342472076416,0.05,0.05,8.5,15.0
875,11.778,1477500,0.022007018327713013,0.012774397619068623,3.977748394012451,4.323601245880127,0.05,0.05,117.0,130.0
876,5.599,1478000,0.07591831684112549,0.09779109805822372,3.861466407775879,4.305305004119873,0.05,0.05,65.0,70.0
877,2.696,1478500,0.0014170476933941245,0.0399385429918766,4.307392120361328,3.38004994392395,0.05,0.05,17.0,22.0
877,12.91,1479000,0.0022404277697205544,0.0018577429000288248,3.749307870864868,4.063562870025635,0.05,0.05,137.0,142.0
878,9.142,1479500,0.0016538829077035189,0.006620315834879875,3.812136650085449,3.828317642211914,0.05,0.05,88.5,93.5
879,3.778,1480000,0.013090070337057114,0.06239059567451477,3.546276569366455,4.113285064697266,0.05,0.05,28.5,27.0
879,13.943,1480500,0.0024324702098965645,0.002302012639120221,3.9993114471435547,3.883636474609375,0.05,0.05,111.0,109.5
880,4.438,1481000,0.0007593354675918818,0.0014356236206367612,3.7961246967315674,3.1121652126312256,0.05,0.05,38.5,37.0
880,14.714,1481500,0.02289733476936817,0.008023001253604889,4.117979526519775,3.7841365337371826,0.05,0.05,100.0,95.0
881,6.613,1482000,0.002528537530452013,0.0030905152671039104,4.064214706420898,3.5694851875305176,0.05,0.05,58.5,68.5
882,1.883,1482500,0.0018784868298098445,0.013178217224776745,3.943540096282959,3.7519376277923584,0.05,0.05,8.5,7.0
882,11.794,1483000,0.06880844384431839,0.003446924965828657,3.9015729427337646,3.6270313262939453,0.05,0.05,97.5,97.5
883,6.242,1483500,0.005293032620102167,0.0037520197220146656,4.241034507751465,3.6126885414123535,0.05,0.05,48.5,39.0
883,16.4,1484000,0.09267407655715942,0.0071159848012030125,4.216647148132324,4.487202167510986,0.05,0.05,139.0,136.0
884,9.539,1484500,0.008727088570594788,0.0845470130443573,3.808595657348633,4.390305995941162,0.05,0.05,79.0,79.0
885,3.482,1485000,0.001166380476206541,0.09513189643621445,3.844284772872925,4.109002590179443,0.05,0.05,40.0,40.0
886,0.083,1485500,0.012855245731770992,0.04723392054438591,3.873870611190796,3.8207032680511475,0.05,0.05,0.0,0.0
886,10.289,1486000,0.004365971777588129,0.034536268562078476,3.9690041542053223,3.674442768096924,0.05,0.05,103.5,102.0
887,6.299,1486500,0.004781537689268589,0.0043135094456374645,3.999174118041992,5.177444934844971,0.05,0.05,17.5,12.5
887,16.871,1487000,0.09462130069732666,0.004158095456659794,4.103206157684326,3.4701104164123535,0.05,0.05,18.0,4.0
887,26.989,1487500,0.0055792126804590225,0.005574749782681465,4.118471622467041,4.101844310760498,0.05,0.05,107.0,89.5
